channel_id,msg_id,msg_ts,user_id,latest_reply,reply_user_count,reply_users,github_link,text,reply_user1,reply_user2
C021KLB0DSB,63ad890b-9088-4130-aa53-c893b7d93bce,2021-05-28 22:36:35.010600,U01V00LQ7EV,2021-05-28 22:37:07.010800,1,['U01UJ9P1S3X'],,Tuần này chưa thấy bài nộp của bạn <@U01UJ9P1S3X> :eyes:,U01UJ9P1S3X,
C021KLB0DSB,3407628b-3811-48b9-97c7-39b9fefda58f,2021-05-28 22:03:15.009100,U01V00KHHHP,2021-05-29 08:53:37.000500,2,"['U01V00LQ7EV', 'U01V00KHHHP']",,"thật ngại khi em toàn hỏi ngu :joy: nhưng cho em hỏi, LEFT JOIN và RIGHT JOIN thì làm sao mình biết được bảng nào nằm bên trái, bảng nào bên phải để sử dụng đúng ạ? Ý em là vị trí ấy ạ",U01V00LQ7EV,U01V00KHHHP
C021KLB0DSB,8f212514-4e6e-4d6a-ba48-30b4cea07543,2021-05-26 16:50:46.000800,U01V00LQ7EV,2021-05-28 16:44:54.002700,2,"['U01UMJ451V1', 'U01V00LQ7EV']",,"Hi <!channel>, mọi người đã làm bài tập tới đâu rồi hay chia sẽ về tiến độ của mình nhé:mega:",U01UMJ451V1,U01V00LQ7EV
C021KLB0DSB,3b934c1a-722e-4b43-bf4a-8fba54daf7a1,2021-05-25 23:36:22.007600,U01UTGVPE7N,2021-05-29 01:29:43.011300,3,"['U01BE2PR6LU', 'U01V00LQ7EV', 'U01UTGVPE7N']",,"Hi mn, e hỏi một tẹo ạ:
1. assignment #3 - slack API, nếu trong trường hợp mà mình muốn automate việc update data , ví dụ như là nếu có một bạn submit assignment lên channel thì data trong file spreadsheet đã tạo cũng sẽ ghi nhận thông tin này luôn, thì mình sẽ làm như thế nào ạ?
2. assignment #4 -
`channel_df = channel_df.replace('', np.nan) # -&gt; replace khoảng trắng bằng giá trị NULL (nan)`
==&gt; `np.nan` có khác biệt gì so với `'nan'` ạ?",U01BE2PR6LU,U01V00LQ7EV
C021KLB0DSB,05a37f0a-2112-444d-918b-3e2b9d511498,2021-05-25 11:15:43.002100,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Tuần này anh Rồng sẽ lên walk-through cái này phải k ạ?,,
C021KLB0DSB,7368738c-315c-432a-9668-3f5e1d30ee79,2021-05-25 10:47:34.001900,U01V00LQ7EV,2021-05-25 11:59:15.004400,3,"['U01BE2PR6LU', 'U01UJ9P1S3X', 'U01V00LQ7EV']",,"Hi group 3, mọi người tranh thủ sắp xếp review trước bài tập 4 nhé. Bài tập này rất thú vị và là một trong những skill quan trọng cho những bạn làm về Data, chắc chắn sẽ có nhiều câu hỏi thú vị rất gì và này nọ :grin:",U01BE2PR6LU,U01UJ9P1S3X
C021KLB0DSB,32ff52dc-e66d-4ff3-b35e-d54cee5c290a,2021-05-22 18:27:27.011800,U01UTGVPE7N,2021-05-25 01:11:57.000500,3,"['U01V00LQ7EV', 'U01UTGVPE7N', 'U01UMJ451V1']",,"Hi mọi người, chuyện là em đang làm assignment3 thì em có gặp phải 2 lỗi này:
• !ls =&gt;&gt; 'ls' is not recognized as an internal or external command,
operable program or batch file.
(mặc dù lỗi này cũng không ảnh hưởng gì đến bài làm của em vì em vẫn chạy được bài như thường nhưng mà =&gt; em có tham khảo cách ở đây nhưng mà cuối cùng cũng ko fix được <https://stackoverflow.com/questions/49032646/ls-is-not-recognized-as-an-internal-or-external-command-operable-program-or-b>)
• mỗi lần em chạy lại bài thì trước khi import modules được thì em phải pip install các modules đó. 
Không biết mọi người có giải pháp nào xử lý tình huống của em ko ạ?

P.s: mọi người ơi, nhờ datacracy em mới học python luôn ý nên thực sự em gà mờ lắm ạ hix :cry:",U01V00LQ7EV,U01UTGVPE7N
C021KLB0DSB,1da95c40-9e31-48e6-8bea-43057b996d55,2021-05-22 09:10:07.005700,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,"Để  tạo môi trường trao đổi thân thiện, không áp lực,  hãy gọi mình là Anh Rồng nhé :grin:",,
C021KLB0DSB,05cf9189-aaee-441c-a60f-ade232631cfa,2021-05-22 09:08:03.003500,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Mọi người tranh thủ nộp bài lại cả những bài lần trước nhé.,,
C021KLB0DSB,f8eb7c8e-0769-4c21-8ee7-510d736a5c39,2021-05-22 09:06:25.002300,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Hellu Thao Le,,
C021KLB0DSB,234b8c1c-834b-47de-85c5-46dc7c8f6339,2021-05-22 09:06:06.001400,U01UJ9P1S3X,1970-01-01 07:00:00.000000,0,0,,Hellu anh Long :)),,
C021KLB0DSB,447be7f1-14e5-44a6-9bbc-315fb868230d,2021-05-22 09:06:01.001100,U01V00LQ7EV,2021-05-22 09:12:14.006500,3,"['U01UJ9P1S3X', 'U01V00LQ7EV', 'U01UTGVPE7N']",,Không biết mọi người đã nộp bài hết chưa ?,U01UJ9P1S3X,U01V00LQ7EV
C021KLB0DSB,3f79e3e1-099e-4760-9341-f0028e70fa48,2021-05-22 09:05:45.000700,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Hi các thành viên nhóm 3,,
C021KLB0DSB,c92bdc8d-48be-4578-b99e-8c0dc9248b70,2021-05-22 00:16:44.003700,U01UJ9LG5U5,1970-01-01 07:00:00.000000,0,0,,"Vì ngày mai mình có việc nên không thể tham gia buổi học được, chắc sẽ catch up lại với mọi người sau. Liên quan đến bài assignment 3 này, thay vì mình chia sẻ như thường lệ, mình note ở đây nhé. Bài này nhẹ hơi so với bài assignment 2 trước đó, mình học được: cách sử dụng API để lấy data dung google sheet để lưu trữ, biết thêm được một vài funtion python như tạo hàm (def, tạo dictionary), cách khai báo biến int, sử dụng hàm điều kiện if else, … theo mình thấy vì viết python quan trọng nhất là cách suy nghĩ để giải 1 vấn đề, cú pháp thì hiểu/nhớ để sử dụng và indentation cũng khá quan trọng,...",,
C021KLB0DSB,7f39c5f8-a76c-456e-876d-6e8429b9e9b6,2021-05-21 22:55:22.002100,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,Cả 2 file không được up lên nhé em,,
C021KLB0DSB,95681598-778e-4bd6-b539-1517206f2416,2021-05-21 22:53:19.001700,U01V00KHHHP,1970-01-01 07:00:00.000000,0,0,,Mn ơi cho em hỏi chút là nếu có 2 file trùng tên ở 2 location khác nhau thì lúc mình bỏ tên file vào gitignore thì cả 2 file đó cùng ko được upload lên hay chỉ 1 file được upload lên thôi ạ?,,
C021KLB0DSB,94144ab3-a42f-41e0-b215-9884c1a4a539,2021-05-20 23:53:32.006000,U01V00LQ7EV,1970-01-01 07:00:00.000000,0,0,,"<!channel> Dear cả nhà, không biết mọi người làm có gặp những khó khăn gì không, hãy post lên đây để chúng ta cùng sửa lỗi và học hỏi nhau nhé.:raised_hands:",,
C021KLB0DSB,2946f994-fb6c-47f3-9643-0f49900237a4,2021-05-20 22:35:08.003700,U01UTGT8CVA,2021-05-22 08:52:48.000300,2,"['U01V00LQ7EV', 'U01UTGT8CVA']",,"Trong ví dụ bài Python 2 về hàm, mình thấy hàm Min sử dụng Key rất hay. Nhưng trong ví dụ, hàm được gọi ở Key chỉ có 1 tham số truyền vào. Mình ko biết nếu hàm được gọi ở Key có nhiều hơn 1 tham số truyền vào thì mình sẽ truyền như thế nào trong lúc gọi hàm Min(, key).
Ví dụ:
*def add_2num(x,y):*
    *return(x,y)*
*# Try to pass 2 argument to function called in min* 
*x1 = 1*
*y1 = 2*

*x2 = 3*
*y2 = 4*

*min(x1, y1, x2, y2, key = add_2num) #* _Mình gọi như thế này thì nó báo lỗi_",U01V00LQ7EV,U01UTGT8CVA
C021KLB90GP,77854cb3-e197-41e7-b4dc-f1296d593ace,2021-06-05 10:00:42.000200,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"Ai chưa zô thì zô phòng nha mng:
<https://datacracy.slack.com/archives/C01B4PVGLVB/p1622861996007000>",,
C021KLB90GP,62f7d6fc-81f6-4f11-8d40-9b8048ac8205,2021-05-28 21:33:50.007500,U01UMJ36QD9,1970-01-01 07:00:00.000000,0,0,,"• Hi mn, mn làm assignment 4 thế nào rồi? 
• Trong quá trình làm mình có để ý có một vấn đề liên quan đến những bạn đã nộp bài. Ví dụ như bạn ""*Việt Hồng Chu*"" đã nộp bài ở Assignment 3 rồi nhưng khi query những Learner chưa làm Assignment 3 thì lai có thông tin bạn. Mình kiểm tra thì do chỗ code lấy thông tin ""*3. Message Data*"" đang lọc theo điều kiện phải có key ""*client_msg_id*"". 
• Mình có tìm hiểu thì do những message nào có attachments thì trong file JSON get từ API sẽ không có thông tin key ""*client_msg_id*"".  Các bạn lưu ý điều này nhé. Và mình cũng bổ sung vấn đề này là một trong những rules khi submit hay re-sumit các Assignment.  Không biết bạn nào gặp trường hợp này không? và có cách lý giải khác thì bổ sung giúp mình nhé. Cảm ơn mn",,
C021KLB90GP,874532f6-947e-4fed-9cd4-226cef2d349d,2021-05-22 14:43:47.011900,U01UTGRMGEQ,1970-01-01 07:00:00.000000,0,0,,"Cảm ơn bạn nhé, nhưng vẫn bị lỗi 'members' đấy, có vẻ key này ko dùng đc nữa rồi :smiling_face_with_tear:",,
C021KLB90GP,bae2c768-f90c-499b-89c9-c37123f3ef91,2021-05-22 12:48:38.006600,U01UMJ36QD9,1970-01-01 07:00:00.000000,0,0,,Mọi người ai có vướng mắc hay có những gì cần chia sẻ thêm về các assignment thì mọi người nêu lên để cùng thảo luận nhé. :smile: Cảm ơn mn.,,
C021KLB90GP,0589559d-00ae-44f5-a5f9-97eec9abff00,2021-05-22 09:15:16.004700,U020P6WPAQJ,1970-01-01 07:00:00.000000,0,0,,Bất kỳ câu hỏi hoặc vấn đề nào mọi người gặp phải có thể raise lên đây rồi mình cùng trao đổi. Giờ quay lại lớp học  nào :smile:,,
C021KLB90GP,3df416e9-b863-43e6-babe-98e02747558b,2021-05-22 09:14:26.003700,U020P6WPAQJ,1970-01-01 07:00:00.000000,0,0,,"Chào mọi người, Group 4 mình trao đổi trên channel này nhé",,
C021KLB90GP,2d6d8ae8-44a3-4529-affc-197cd5ee868a,2021-05-22 09:11:07.003200,U01UMJ36QD9,1970-01-01 07:00:00.000000,0,0,,hi mn,,
C021KLB90GP,5f7fe4d8-cd9c-42cb-a498-9b6327751d47,2021-05-22 09:10:57.003000,U01UMBZHU2W,1970-01-01 07:00:00.000000,0,0,,chào mọi  người  ạ  ^^,,
C021KLB90GP,83039ee3-2ff6-417c-ac4b-b7ef5d955e2b,2021-05-22 09:10:54.002900,U01UTGRMGEQ,1970-01-01 07:00:00.000000,0,0,,Xin chào :smile:,,
C021KLB90GP,a3eaef49-0fef-4504-b34b-e0b6022f0674,2021-05-22 09:10:39.002600,U01VB632FPS,1970-01-01 07:00:00.000000,0,0,,Hi mọi người :))),,
C021KLB90GP,613EECA4-4792-47F9-8513-70202483F010,2021-05-17 12:42:00.001300,U020P6WPAQJ,1970-01-01 07:00:00.000000,0,0,,Ukie Mai Anh,,
C021KLB90GP,0b2c2340-b09e-41c8-9cd3-bb8338bbdbbd,2021-05-17 12:09:32.001000,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Đúng rồi ạ. <@U020P6WPAQJ> mời các bạn learner vào giúp em với,,
C021KLB90GP,c1090248-6b55-43d6-9e18-4ae548240a78,2021-05-17 11:45:39.000600,U020P6WPAQJ,1970-01-01 07:00:00.000000,0,0,,<@U01BE2PR6LU> ơi group này mình dùng để discuss về các bạn learner trong Group 4 hay sao nhỉ?,,
C0220KU9399,698ecb7c-edae-4b86-84be-ad7b8dac7c8b,2021-06-05 10:00:26.004600,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"Ai chưa zô thì zô phòng nha mng:
<https://datacracy.slack.com/archives/C01B4PVGLVB/p1622861996007000>",,
C0220KU9399,d43b724b-fe90-4b11-901f-a80e0661820d,2021-06-04 17:46:07.001300,U01UJ9PA0MB,1970-01-01 07:00:00.000000,0,0,,"Mọi người ơi, cho mình hỏi table đã tạo trong big query thì có cách nào đổi lại tên table được không? Mình không tìm ra cách để đổi mà nếu xóa bảng đi tạo lại thì hơi mất thời gian.",,
C0220KU9399,A44F2F67-48A8-4D32-AAD4-C2BC31BCD509,2021-06-01 23:18:22.001400,U01U6JQB695,2021-06-02 10:54:30.002100,2,"['U01UMC0N5U2', 'U01U6JQB695']",,"Hiuhiu, hình như lại bị leak key nữa rồi, có ai biết tạo key ko cho mình xin với ạ, mình chưa có time nguyên cứu cách tạo :(",U01UMC0N5U2,U01U6JQB695
C0220KU9399,ee4ad3b9-6fa0-4e32-acaa-9f1ce874f770,2021-05-26 07:45:27.000900,U01UJ9PA0MB,2021-05-26 12:08:13.003600,2,"['U01UMC0N5U2', 'U01UJ9PA0MB']",,"Hi mọi người, cho mình hỏi hơi ngâu chút. Làm sao để lấy được file datacracy_groups.csv đưa lên colab được vậy?",U01UMC0N5U2,U01UJ9PA0MB
C0220KU9399,c653e9b6-b3af-4afc-9ad2-ae6d280d5d7c,2021-05-26 00:15:59.020600,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"<@U01V082PLN5>
• Em có thể add vô cái ý e sẽ propose cái gì để giải quyết các case như thế này nằm trong TODO#3 á em =&gt; Hints: Em có thể cân nhắc <https://slack.com/intl/en-vn/help/articles/360035692513-Guide-to-Workflow-Builder|Slack Workflow Builder> để đưa việc submit của mọi ng thành template dễ quản lý hơn. Hoặc ra rules cho mọi ng để hashtag chi đó chẳng hạn. 
• Về việc fix bằng code thì cũng có thể post-logic nào đó. Ví dụ lấy timestamp cuối cùng của cùng 1 người nộp bài (theo user_id)
=&gt; Good question! Cho chị post qua channel chung nha",,
C0220KU9399,c93a31f5-e005-4efc-b1c2-2f1e5a8e4cfd,2021-05-25 20:17:48.020200,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,Dạ em cảm ơn chị ạ ^^,,
C0220KU9399,bac8a8a5-f31f-433a-98ed-27d13de3ade8,2021-05-25 20:03:34.019200,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"Có thể khác tên của columns nhà em. Em có thể thử bằng nhiều cách: <@U01UMC0N5U2>
1. JOIN bằng user_id và creator =&gt; xem có ra cái gì hem nha
2. Có 1 số cách thử khác nha: FK thì bắt buộc phải tồn tại trong số PK của bảng gốc, nếu FK mà k tồn tại record nào trong PK gốc thì hơi coá chuyện :disappointed: ",,
C0220KU9399,ee5e55fa-c593-4de4-ba9e-4349d032f0ba,2021-05-25 14:31:37.016900,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"Dạ em cảm ơn chị, để em nghiên cứu kỹ lại :sweat_smile:",,
C0220KU9399,e6833cd7-03ff-4de6-9e4a-ed29a39e51d1,2021-05-25 14:30:33.015900,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,"thông thường thì mình sẽ cần kiếm tra thật sự creator đó chính là user_id không ?
nếu như là  trùng với với user_id thật thì có thể set đây là FK để link với user_df vào user_id nha :smile:",,
C0220KU9399,fe875e66-bb37-4c1b-ae39-0072c9531413,2021-05-25 14:24:38.013300,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"Dạ em hiểu chỗ này, nhưng trong channel_df ko có user_id mà chỉ có creator (theo em thấy thì data của creator cũng giống data user_id) nên em hỏi là nếu ko cùng tên thì em có lấy creator set FK và link với user_id là PK được ko ạ",,
C0220KU9399,2f06aa8e-eed7-426d-9ac0-7ac4790c4e65,2021-05-25 14:23:08.012200,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,1 df thì chỉ có 1 PK thôi - nhưng có thế có nhiều FK,,
C0220KU9399,ea307a5e-1bf1-49bd-970a-a9a5727a3c76,2021-05-25 14:21:12.010000,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,nên có nói dù  cùng 1 user_id nhưng đối với bảng user_df thì là PK nhưng đối với với channel_df thì là FK,,
C0220KU9399,4ff10102-3000-4297-b4b3-66cb2592c7b5,2021-05-25 14:20:29.009100,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,mình sẽ hiểu trong user_df thì user_id sẽ là PK. nhưng user_id trong bảng channel_df sẽ là FK khi mà mình liên kết với bản user_id,,
C0220KU9399,082b34bb-d3de-4490-952f-4da613ac6237,2021-05-25 14:18:22.008100,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"Trong bt theo em thấy thì user_df có user_id còn trong channel_df có creator. Mà creator cũng là một trong những user_id. Em đang set user_id là PK, nên em hỏi có khi nào PK và FK ko cùng tên nhau nhưng vẫn cùng data ko ạ?",,
C0220KU9399,8f990ae6-e2e3-4717-a577-56afe6bf6ef6,2021-05-25 14:13:45.002600,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,Hồng có thể nói rõ hơn không,,
C0220KU9399,ad1dbea8-648c-4043-8345-7c8490a8d652,2021-05-25 14:08:38.001400,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,Cho em hỏi chỗ PK vs FK xí ạ. Có khi nào PK là A nhưng FK lại đổi tên thành B (vẫn có cùng 1 data) không ạ?,,
C0220KU9399,25a236ff-2301-4dac-a3b0-f77d457c2510,2021-05-25 13:02:17.000100,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,Mọi người làm bài tập có chỗ nào bị vướng không? Nếu có mọi người cứ trao đổi trên group nha,,
C0220KU9399,2c6457f9-25f8-49dc-894a-a0be4f2a2eef,2021-05-21 10:32:46.008000,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"Dạ em làm được rồi, em cảm ơn 2 chị ạ :tada::smiling_face_with_3_hearts:",,
C0220KU9399,3ceee452-73ec-4f2c-ad8b-03042d3d72c5,2021-05-21 10:21:31.006500,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Enable rồi đợi vài phút,,
C0220KU9399,9077dcff-15eb-4deb-9285-500e4675a830,2021-05-21 10:21:20.006100,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"=&gt;
```Google Sheets API has not been used in project 1065198328534 before or it is disabled. Enable it by visiting <https://console.developers.google.com/apis/api/sheets.googleapis.com/overview?project=1065198328534> then retry. If you enabled this API recently, wait a few minutes for the action to propagate to our systems and retry.```
",,
C0220KU9399,7f9c618a-de43-4214-b7b3-f6d9fdbc3aab,2021-05-21 10:21:10.005900,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Có cái link á e bấm vô rồi enable nó nha,,
C0220KU9399,17c8982b-eee0-4886-aa91-3e1b56ec70cd,2021-05-21 10:20:58.005600,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,E chưa enable Google API trên Google Console,,
C0220KU9399,a8d19cf8-8817-4de3-b05f-b5215486723c,2021-05-21 10:20:57.005500,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,Dạ đây ạ,,
C0220KU9399,7fbbbc54-89d0-4a35-8207-834319f635f7,2021-05-21 10:20:42.005000,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"```---------------------------------------------------------------------------
APIError                                  Traceback (most recent call last)
&lt;ipython-input-30-4411cedf7607&gt; in &lt;module&gt;()
      2 spreadsheet_key = '1XFv2QcX0u8VpxdR-0OeMeWHQmxwF3vzgrOem67AgASE' # input SPREADSHEET_KEY HERE
      3 sh = gc.open_by_key(spreadsheet_key)
----&gt; 4 worksheet = sh.get_worksheet(sheet_index_no) #-&gt; 0 - first sheet, 1 - second sheet etc.
      5 
      6 # APPEND DATA TO SHEET```

2 frames
/usr/local/lib/python3.7/dist-packages/gspread/client.py
``` in request(self, method, endpoint, params, data, json, files, headers)
     77             return response
     78         else:
---&gt; 79             raise APIError(response)
     80 
     81     def list_spreadsheet_files(self):

APIError: {
  ""error"": {
    ""code"": 403,
    ""message"": ""Google Sheets API has not been used in project 1065198328534 before or it is disabled. Enable it by visiting <https://console.developers.google.com/apis/api/sheets.googleapis.com/overview?project=1065198328534> then retry. If you enabled this API recently, wait a few minutes for the action to propagate to our systems and retry."",
    ""status"": ""PERMISSION_DENIED"",
    ""details"": [
      {
        ""@type"": ""<http://type.googleapis.com/google.rpc.Help|type.googleapis.com/google.rpc.Help>"",
        ""links"": [
          {
            ""description"": ""Google developers console API activation"",
            ""url"": ""<https://console.developers.google.com/apis/api/sheets.googleapis.com/overview?project=1065198328534>""
          }
        ]
      },
      {
        ""@type"": ""<http://type.googleapis.com/google.rpc.ErrorInfo|type.googleapis.com/google.rpc.ErrorInfo>"",
        ""reason"": ""SERVICE_DISABLED"",
        ""domain"": ""<http://googleapis.com|googleapis.com>"",
        ""metadata"": {
          ""service"": ""<http://sheets.googleapis.com|sheets.googleapis.com>"",
          ""consumer"": ""projects/1065198328534""
        }
      }
    ]
  }```
}",,
C0220KU9399,8500a257-44a2-4252-bc4d-bd9c7b7e2f15,2021-05-21 10:20:29.004800,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,hoặc em copy all lỗi của mình vào group đi,,
C0220KU9399,59272568-f55e-4694-9d23-90faea3a7a31,2021-05-21 10:20:01.004400,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Em scroll xuông chụp hết cái error message thử e ơi,,
C0220KU9399,ec2f1a31-9073-41be-befa-506e151eef43,2021-05-21 10:17:55.004000,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,"Dạ để em thử ạ, em cảm ơn chị",,
C0220KU9399,343c1ca4-218d-4f86-ac60-0135608d4aa1,2021-05-21 10:17:15.003500,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,cái này em thử tạo thêm một API key khác nha,,
C0220KU9399,83da0095-0471-47ec-982b-3cd7e77708d7,2021-05-21 10:16:53.003000,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,Dạ rồi luôn ạ,,
C0220KU9399,1f0e49a3-8632-4bc9-a753-4a8732d59fc5,2021-05-21 10:16:39.002800,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,googlesheet em tạo đã share edit cho account lấy API chưa em,,
C0220KU9399,2d7037cc-353b-40d0-91de-a07a8c849358,2021-05-21 10:16:10.002200,U01UMC0N5U2,1970-01-01 07:00:00.000000,0,0,,Dạ làm theo hướng dẫn của gg với assignment hết rồi ạ,,
C0220KU9399,3b856bb9-1cf3-45bc-922e-d648cd8aa7c2,2021-05-21 10:15:47.001500,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,em thực hiện các thao tác tạo API chưa,,
C0220KU9399,ff22525d-9253-4216-9f9c-c94019bebb28,2021-05-21 09:35:17.000100,U01UMBX2X18,1970-01-01 07:00:00.000000,0,0,,"Mọi người trong group mình ơi, có ai gặp khó khăn gì trong quá trình làm bài tập hông?.",,
C0220KU9399,0f461e9c-72c5-48cf-bc39-dc1ee79e33ca,2021-05-18 00:13:46.005200,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"Phát hiện hay. Chị generate token mới rồi nha <@U01V082PLN5>
<https://datacracy.slack.com/archives/C0227A51SAY/p1621271586026200?thread_ts=1621125580.000400&amp;cid=C0227A51SAY>",,
C0220KU9399,efd3e6e6-70b2-4084-91ff-74f319dddda3,2021-05-18 00:03:04.004700,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,Account bị inactive để chị check lại nhaaa. But tra lỗi tốt quá nè,,
C0226D3LEQ4,43DE42A9-9491-48B9-9BD1-279A5CB29D76,2021-05-23 11:48:52.012900,U01BE2PR6LU,1970-01-01 07:00:00.000000,0,0,,"<!channel> Ai thử vs token xong thì gỡ bot nha
<https://datacracy.slack.com/archives/C0227A51SAY/p1621745223020600|https://datacracy.slack.com/archives/C0227A51SAY/p1621745223020600>",,
C0226D3LEQ4,E95125C7-4082-4951-89C7-0B2A7CC069A3,2021-05-19 13:38:41.008900,U01UMJ5AQ0K,2021-05-19 19:14:10.009000,1,['U01UJ9PRT5K'],,"Lỗi này mình cũng gặp, là do mình chưa cài module này trong lap. Mình kéo thanh command prompt ở dưới VSC lên hoặc bật cmd ở ngoài type: ""pip3 install gspread"" (tương tự pip3 install abc.. nếu abc chưa cài)",U01UJ9PRT5K,
C0227A51SAY,51dbe6fd-ee24-4fbe-92ff-7e61d508e873,2021-05-30 21:46:39.001800,U01UTGRMGEQ,1970-01-01 07:00:00.000000,0,0,,"Ớ, bài tuần 3 của em chưa được review đó ạ, em nhờ mọi người liếc qua liếc lại review giúp em miếng ạ. Chin cảm ơn... :pray: :joy:",,
C0227A51SAY,587e2916-bf39-49d0-b835-38b21115f8ac,2021-05-27 22:30:16.003200,U01USGKQ771,2021-05-30 21:23:57.000800,1,['U01UTGRMGEQ'],https://github.com/TrangNgo1709/,"Em gửi bài tập a :disappointed:
1. Python: <https://github.com/TrangNgo1709/atom-assignments/tree/main/assignment_3>
2. Gspreadsheet: <https://docs.google.com/spreadsheets/d/12vukCf6ejoiHnI1tzX3p4ck0NOqbHXsJI1MdNEKrd88/edit#gid=0>",U01UTGRMGEQ,
C0227A51SAY,6ad84cfe-633c-4746-98a5-987c74255286,2021-05-27 11:51:30.001100,U01U6JQB695,2021-06-01 23:05:41.001000,2,"['U01UTGRMGEQ', 'U01U6JQB695']",https://github.com/Tenderriver/,"Tuần nào cũng nộp bài trễ cả, thật là tội lỗi T_T Mình xin phép gửi phần bài tập ạ
1. Google sheet: <https://docs.google.com/spreadsheets/d/1g4Kbc70s2_LmtA4EczDjSMZNZK0c8C-xumZ_bmJ3l0k/edit?usp=sharing>
2. Python (Ex01-04): <https://github.com/Tenderriver/atom-assignments/tree/main/python-for-data>
3. Assignment 3: <https://github.com/Tenderriver/atom-assignments/tree/main/assignment_3>       ",U01UTGRMGEQ,U01U6JQB695
C0227A51SAY,5087cd85-dba1-4f28-b0ad-25797cbb3b28,2021-05-26 16:48:44.002300,U01UMBZHU2W,1970-01-01 07:00:00.000000,0,0,https://github.com/tinyvyy/,"Hic vì bữa giờ mạng hông ổn định nên bây giờ mình mới hoàn thành và nộp đc assignment 3. Xin lỗi cả nhà vì nộp trễ ạ  T^T
• Bài tập Python (tới  Ex3) + Slack  API (to do 2): <https://github.com/tinyvyy/atom-assignments> 
• Google  Sheet: <https://docs.google.com/spreadsheets/d/1JAQoedvb21EhV-3qm5EPIzsQUxgAlfTJfpRatlrQl80/edit?usp=sharing> ",,
C0227A51SAY,af6e1eba-3bc2-45de-9aab-996747ece781,2021-05-23 21:51:07.032800,U01UJ9PA0MB,1970-01-01 07:00:00.000000,0,0,https://github.com/hongdoi/,"Hi mọi người, mình gửi assignment 03:
• Bài tập python + Slack API: <https://github.com/hongdoi/datacracy-atom--doi-thi-hong-/tree/assignment-3>
• Google sheet: <https://docs.google.com/spreadsheets/d/1PZJQTaSHoXn3FhQ7kvpU-NFKmIaP_jxh262dgggnK9M/edit?usp=sharing>",,
